HDPE,211,,0.0673,0.0221,0.0298,0.0386,0.0368,0.0329,0.0485,0.0082
HDPE,211,,0.0674,0.0221,0.0298,0.0386,0.0369,0.0329,0.0486,0.0082
HDPE,212,,0.1753,0.0832,0.1162,0.1409,0.122,0.1112,0.1582,0.0226
HDPE,212,,0.1752,0.0832,0.1163,0.1409,0.122,0.1112,0.1582,0.0226
HDPE,212,,0.1753,0.0832,0.1163,0.1409,0.1219,0.1111,0.1582,0.0226
HDPE,212,,0.1752,0.0832,0.1163,0.1409,0.122,0.1112,0.1582,0.0226
HDPE,212,,0.1752,0.0832,0.1163,0.1409,0.1219,0.1111,0.1581,0.0226
HDPE,213,,0.1162,0.0549,0.0914,0.1118,0.1081,0.097,0.1321,0.0193
HDPE,213,,0.1162,0.0549,0.0914,0.1119,0.1081,0.097,0.1321,0.0192
HDPE,213,,0.1161,0.0549,0.0915,0.1119,0.1081,0.0971,0.1321,0.0194
HDPE,213,,0.1162,0.0549,0.0915,0.1119,0.1081,0.0971,0.1321,0.0194
HDPE,213,,0.1161,0.0549,0.0914,0.1119,0.1081,0.097,0.1321,0.0193
HDPE,214,,0.2064,0.0959,0.136,0.1592,0.1519,0.1424,0.2014,0.0285
HDPE,214,,0.2064,0.096,0.136,0.1592,0.1519,0.1424,0.2014,0.0285
HDPE,214,,0.2064,0.096,0.136,0.1592,0.1519,0.1424,0.2014,0.0284
HDPE,214,,0.2064,0.0959,0.1361,0.1592,0.152,0.1424,0.2014,0.0285
HDPE,214,,0.2064,0.0959,0.136,0.1592,0.1519,0.1424,0.2014,0.0284
HDPE,215,,0.074,0.0391,0.0525,0.0631,0.0567,0.0514,0.0722,0.0104
HDPE,215,,0.0739,0.0391,0.0524,0.0633,0.0566,0.0514,0.0722,0.0104
HDPE,215,,0.0739,0.0391,0.0524,0.0632,0.0567,0.0514,0.0722,0.0104
HDPE,215,,0.0739,0.0391,0.0525,0.0631,0.0566,0.0514,0.0722,0.0104
HDPE,215,,0.0739,0.0391,0.0525,0.0632,0.0567,0.0514,0.0722,0.0104
HDPE,216,,0.0436,0.0217,0.0277,0.0356,0.0339,0.0299,0.0442,0.0077
HDPE,216,,0.0436,0.0216,0.0277,0.0356,0.0339,0.0299,0.0441,0.0077
HDPE,216,,0.0436,0.0217,0.0277,0.0356,0.034,0.0299,0.0442,0.0077
HDPE,216,,0.0436,0.0217,0.0277,0.0356,0.0339,0.0299,0.0442,0.0077
HDPE,216,,0.0436,0.0216,0.0277,0.0356,0.0339,0.0298,0.0442,0.0077
HDPE,217,,0.1109,0.0525,0.0814,0.1021,0.0909,0.0693,0.0861,0.0146
HDPE,217,,0.1109,0.0525,0.0815,0.1022,0.091,0.0693,0.0861,0.0146
HDPE,217,,0.1109,0.0524,0.0814,0.1021,0.0909,0.0692,0.0861,0.0145
HDPE,217,,0.1109,0.0525,0.0814,0.1021,0.0909,0.0692,0.0861,0.0146
HDPE,217,,0.1109,0.0525,0.0815,0.1022,0.091,0.0693,0.0861,0.0146
HDPE,222,,0.1246,0.0518,0.0651,0.0845,0.0963,0.0654,0.0943,0.0163
HDPE,222,,0.1246,0.0518,0.0651,0.0845,0.0964,0.0654,0.0943,0.0163
HDPE,222,,0.1246,0.0518,0.0651,0.0845,0.0964,0.0654,0.0943,0.0163
HDPE,222,,0.1246,0.0518,0.065,0.0845,0.0964,0.0654,0.0943,0.0163
HDPE,222,,0.1246,0.0518,0.0651,0.0845,0.0965,0.0654,0.0945,0.0163
HDPE,223,,0.1804,0.0858,0.1183,0.1458,0.1345,0.1196,0.164,0.0235
HDPE,223,,0.1804,0.0858,0.1183,0.1459,0.1345,0.1196,0.164,0.0235
HDPE,223,,0.1803,0.0858,0.1183,0.1457,0.1345,0.1195,0.164,0.0235
HDPE,223,,0.1803,0.0858,0.1183,0.1458,0.1346,0.1196,0.164,0.0235
HDPE,223,,0.1804,0.0858,0.1183,0.1458,0.1345,0.1196,0.164,0.0235
HDPE,227,,0.1698,0.08,0.1069,0.1286,0.1113,0.103,0.1498,0.0224
HDPE,227,,0.1697,0.08,0.1069,0.1285,0.1113,0.103,0.1498,0.0224
HDPE,227,,0.1697,0.08,0.1069,0.1285,0.1113,0.103,0.1497,0.0224
HDPE,227,,0.1697,0.0799,0.1069,0.1285,0.1113,0.103,0.1498,0.0224
HDPE,227,,0.1697,0.08,0.1069,0.1285,0.1113,0.103,0.1497,0.0224
PS,301,,0.0553,0.0301,0.0443,0.0565,0.0571,0.0499,0.0687,0.0109
PS,301,,0.0553,0.0302,0.0443,0.0565,0.0572,0.0499,0.0687,0.011
PS,301,,0.0553,0.0302,0.0443,0.0565,0.0571,0.0499,0.0687,0.0109
PS,301,,0.0553,0.0302,0.0443,0.0565,0.0571,0.0499,0.0687,0.011
PS,301,,0.0553,0.0302,0.0443,0.0565,0.0571,0.05,0.0687,0.0108
PS,302,,0.0989,0.0497,0.0766,0.0834,0.0803,0.0659,0.0901,0.0136
PS,302,,0.0989,0.0498,0.0767,0.0835,0.0804,0.066,0.0901,0.0136
PS,302,,0.0988,0.0498,0.0766,0.0834,0.0804,0.0659,0.0901,0.0137
PS,302,,0.0988,0.0498,0.0766,0.0835,0.0804,0.066,0.0902,0.0136
PS,302,,0.0988,0.0498,0.0766,0.0835,0.0804,0.0659,0.0902,0.0137
PS,303,,0.1455,0.0612,0.0884,0.1095,0.1022,0.0838,0.1055,0.0169
PS,303,,0.1455,0.0612,0.0884,0.1095,0.1022,0.0838,0.1055,0.0169
PS,303,,0.1455,0.0612,0.0884,0.1095,0.1022,0.0837,0.1055,0.0169
PS,303,,0.1454,0.0612,0.0884,0.1095,0.1022,0.0837,0.1055,0.0169
PS,303,,0.1455,0.0612,0.0884,0.1096,0.1022,0.0837,0.1055,0.0169
spectralon,,,0.2247,0.1093,0.188,0.2193,0.2317,0.2049,0.3018,0.0465
spectralon,,,0.2251,0.1095,0.1878,0.2192,0.2314,0.2046,0.3015,0.0464
spectralon,,,0.2251,0.1095,0.1878,0.2192,0.2315,0.2046,0.3014,0.0464
